http://www.isfdb.org/cgi-bin/title.cgi?1106089,Adrift in the Stratosphere
http://www.isfdb.org/cgi-bin/title.cgi?944,The Unicorn Girl
http://www.isfdb.org/cgi-bin/title.cgi?1732,Imperial Earth
http://www.isfdb.org/cgi-bin/title.cgi?1451,The Number of the Beast
http://www.isfdb.org/cgi-bin/title.cgi?1451,The Number of the Beast
http://www.isfdb.org/cgi-bin/title.cgi?1451,The Number of the Beast
http://www.isfdb.org/cgi-bin/title.cgi?1732,Imperial Earth
http://www.isfdb.org/cgi-bin/title.cgi?9560,A Woman a Day
http://www.isfdb.org/cgi-bin/title.cgi?7654,The Tombs of Atuan
http://www.isfdb.org/cgi-bin/title.cgi?25476,Renaissance
http://www.isfdb.org/cgi-bin/title.cgi?14876,The Visitors
http://www.isfdb.org/cgi-bin/title.cgi?14876,The Visitors
http://www.isfdb.org/cgi-bin/title.cgi?1201,Second Stage Lensmen
http://www.isfdb.org/cgi-bin/title.cgi?1592,The Magic Labyrinth
http://www.isfdb.org/cgi-bin/title.cgi?1592,The Magic Labyrinth
http://www.isfdb.org/cgi-bin/title.cgi?1592,The Magic Labyrinth
http://www.isfdb.org/cgi-bin/title.cgi?37559,Capricorn Games
http://www.isfdb.org/cgi-bin/title.cgi?7655,The Farthest Shore
http://www.isfdb.org/cgi-bin/title.cgi?5530,Dragonflight
http://www.isfdb.org/cgi-bin/title.cgi?2064,Dragonquest
http://www.isfdb.org/cgi-bin/title.cgi?861,The White Dragon
http://www.isfdb.org/cgi-bin/title.cgi?933,VALIS
http://www.isfdb.org/cgi-bin/title.cgi?933,VALIS
http://www.isfdb.org/cgi-bin/title.cgi?1202,Children of the Lens
http://www.isfdb.org/cgi-bin/title.cgi?3765,Wolfling
http://www.isfdb.org/cgi-bin/title.cgi?1074,Survey Ship
http://www.isfdb.org/cgi-bin/title.cgi?9147,Deus Irae
http://www.isfdb.org/cgi-bin/title.cgi?5145,The Ceres Solution
http://www.isfdb.org/cgi-bin/title.cgi?21979,Обитаемый остров
http://www.isfdb.org/cgi-bin/title.cgi?21979,Обитаемый остров
http://www.isfdb.org/cgi-bin/title.cgi?2075,Dr. Bloodmoney or How We Got Along After the Bomb
http://www.isfdb.org/cgi-bin/title.cgi?1230,The Anome
http://www.isfdb.org/cgi-bin/title.cgi?1362,Project Pope
http://www.isfdb.org/cgi-bin/title.cgi?1362,Project Pope
http://www.isfdb.org/cgi-bin/title.cgi?1203,The Vortex Blaster
http://www.isfdb.org/cgi-bin/title.cgi?861,The White Dragon
http://www.isfdb.org/cgi-bin/title.cgi?861,The White Dragon
http://www.isfdb.org/cgi-bin/title.cgi?1262,A Scanner Darkly
http://www.isfdb.org/cgi-bin/title.cgi?1319,Rendezvous with Rama
http://www.isfdb.org/cgi-bin/title.cgi?11928,The Lovers
http://www.isfdb.org/cgi-bin/title.cgi?7660,The Eye of the Heron
http://www.isfdb.org/cgi-bin/title.cgi?853034,The Future in Question
http://www.isfdb.org/cgi-bin/title.cgi?1378067,The Olympus Gambit
http://www.isfdb.org/cgi-bin/title.cgi?1378067,The Olympus Gambit
http://www.isfdb.org/cgi-bin/title.cgi?11952,Special Deliverance
http://www.isfdb.org/cgi-bin/title.cgi?5268,Ensign Flandry
http://www.isfdb.org/cgi-bin/title.cgi?4115,Voyage from Yesteryear
http://www.isfdb.org/cgi-bin/title.cgi?4115,Voyage from Yesteryear
http://www.isfdb.org/cgi-bin/title.cgi?853034,The Future in Question
http://www.isfdb.org/cgi-bin/title.cgi?2104,The Divine Invasion
http://www.isfdb.org/cgi-bin/title.cgi?37502,Galactic Effectuator
http://www.isfdb.org/cgi-bin/title.cgi?5144,Dagger of the Mind
http://www.isfdb.org/cgi-bin/title.cgi?38257,Long After Midnight
http://www.isfdb.org/cgi-bin/title.cgi?38257,Long After Midnight
http://www.isfdb.org/cgi-bin/title.cgi?123,Non-Stop
http://www.isfdb.org/cgi-bin/title.cgi?842682,The Best of Arthur C. Clarke: 1937-1955
http://www.isfdb.org/cgi-bin/title.cgi?28275,Dramocles: An Intergalactic Soap Opera
http://www.isfdb.org/cgi-bin/title.cgi?9502,Time Out of Joint
http://www.isfdb.org/cgi-bin/title.cgi?11454,Spacehounds of IPC
http://www.isfdb.org/cgi-bin/title.cgi?11951,Where the Evil Dwells
http://www.isfdb.org/cgi-bin/title.cgi?1004,A Time of Changes
http://www.isfdb.org/cgi-bin/title.cgi?464091,Author's Preface (Gods of Riverworld)
http://www.isfdb.org/cgi-bin/title.cgi?1859,Gods of Riverworld
http://www.isfdb.org/cgi-bin/title.cgi?9600,The Zap Gun
http://www.isfdb.org/cgi-bin/title.cgi?11940,The Gate of Time
http://www.isfdb.org/cgi-bin/title.cgi?5136,Ground Zero Man
http://www.isfdb.org/cgi-bin/title.cgi?6008,The Patchwork Girl
http://www.isfdb.org/cgi-bin/title.cgi?13718,Damnation Alley
http://www.isfdb.org/cgi-bin/title.cgi?1498,Moreta: Dragonlady of Pern
http://www.isfdb.org/cgi-bin/title.cgi?1498,Moreta: Dragonlady of Pern
http://www.isfdb.org/cgi-bin/title.cgi?1604,The Lost World
http://www.isfdb.org/cgi-bin/title.cgi?1694,Jack of Eagles
http://www.isfdb.org/cgi-bin/title.cgi?19266,Duende Meadow
http://www.isfdb.org/cgi-bin/title.cgi?19266,Duende Meadow
http://www.isfdb.org/cgi-bin/title.cgi?2361,Bill, the Galactic Hero
http://www.isfdb.org/cgi-bin/title.cgi?1330944,Moreau's Other Island
http://www.isfdb.org/cgi-bin/title.cgi?1884,Gateway
http://www.isfdb.org/cgi-bin/title.cgi?1884,Gateway
http://www.isfdb.org/cgi-bin/title.cgi?251161,The Poison Belt
http://www.isfdb.org/cgi-bin/title.cgi?8775,Computerworld
http://www.isfdb.org/cgi-bin/title.cgi?11954,Highway of Eternity
http://www.isfdb.org/cgi-bin/title.cgi?11954,Highway of Eternity
http://www.isfdb.org/cgi-bin/title.cgi?12796,In Our Hands, the Stars
http://www.isfdb.org/cgi-bin/title.cgi?1638,Lest Darkness Fall
http://www.isfdb.org/cgi-bin/title.cgi?5139,A Wreath of Stars
http://www.isfdb.org/cgi-bin/title.cgi?9683,The Languages of Pao
http://www.isfdb.org/cgi-bin/title.cgi?2320,Brain Wave
http://www.isfdb.org/cgi-bin/title.cgi?2372,Beyond the Blue Event Horizon
http://www.isfdb.org/cgi-bin/title.cgi?2372,Beyond the Blue Event Horizon
http://www.isfdb.org/cgi-bin/title.cgi?797,Null-A Three
http://www.isfdb.org/cgi-bin/title.cgi?37651,Worlds Without End
http://www.isfdb.org/cgi-bin/title.cgi?1901,Frankenstein Unbound
http://www.isfdb.org/cgi-bin/title.cgi?454,Rocannon's World
http://www.isfdb.org/cgi-bin/title.cgi?8058,Tintagel
http://www.isfdb.org/cgi-bin/title.cgi?12792,Plague from Space
http://www.isfdb.org/cgi-bin/title.cgi?5149,Fire Pattern
http://www.isfdb.org/cgi-bin/title.cgi?11980,Agent of Byzantium
http://www.isfdb.org/cgi-bin/title.cgi?11980,Agent of Byzantium
http://www.isfdb.org/cgi-bin/title.cgi?33481,Mirrorshades: The Cyberpunk Anthology
http://www.isfdb.org/cgi-bin/title.cgi?1016,Thrice Upon a Time
http://www.isfdb.org/cgi-bin/title.cgi?1801,Heechee Rendezvous
http://www.isfdb.org/cgi-bin/title.cgi?2270,The Cat Who Walks Through Walls
http://www.isfdb.org/cgi-bin/title.cgi?2270,The Cat Who Walks Through Walls
http://www.isfdb.org/cgi-bin/title.cgi?2420,Antibodies
http://www.isfdb.org/cgi-bin/title.cgi?590,The Man Who Pulled Down the Sky
http://www.isfdb.org/cgi-bin/title.cgi?453,Planet of Exile
http://www.isfdb.org/cgi-bin/title.cgi?25316,Dorsai!
http://www.isfdb.org/cgi-bin/title.cgi?2422,The Annals of the Heechee
http://www.isfdb.org/cgi-bin/title.cgi?1287,Roderick or The Education of a Young Machine
http://www.isfdb.org/cgi-bin/title.cgi?37580,The Preserving Machine
http://www.isfdb.org/cgi-bin/title.cgi?855,The Eyes of Heisenberg
http://www.isfdb.org/cgi-bin/title.cgi?39253,Lost Dorsai
http://www.isfdb.org/cgi-bin/title.cgi?37580,The Preserving Machine
http://www.isfdb.org/cgi-bin/title.cgi?7658,City of Illusions
http://www.isfdb.org/cgi-bin/title.cgi?8106,Metrophage
http://www.isfdb.org/cgi-bin/title.cgi?8106,Metrophage
http://www.isfdb.org/cgi-bin/title.cgi?39611,Pendulum
http://www.isfdb.org/cgi-bin/pl.cgi?373777,A nave das sombras
http://www.isfdb.org/cgi-bin/title.cgi?6312,First Flight
http://www.isfdb.org/cgi-bin/title.cgi?982,Tower of Glass
http://www.isfdb.org/cgi-bin/title.cgi?6426,Deep Quarry
http://www.isfdb.org/cgi-bin/title.cgi?94420,The American's Tale
http://www.isfdb.org/cgi-bin/title.cgi?1914,The Forever Man
http://www.isfdb.org/cgi-bin/title.cgi?1914,The Forever Man
http://www.isfdb.org/cgi-bin/title.cgi?636277,The Day After Judgment
http://www.isfdb.org/cgi-bin/title.cgi?956367,The Heart in the Egg
http://www.isfdb.org/cgi-bin/title.cgi?29636,Midas World
http://www.isfdb.org/cgi-bin/title.cgi?29636,Midas World
http://www.isfdb.org/cgi-bin/title.cgi?3732,Necromancer
http://www.isfdb.org/cgi-bin/title.cgi?732,The Road to the Rim
http://www.isfdb.org/cgi-bin/title.cgi?1346,The Ragged Astronauts
http://www.isfdb.org/cgi-bin/title.cgi?1346,The Ragged Astronauts
http://www.isfdb.org/cgi-bin/title.cgi?5274,We Claim These Stars!
http://www.isfdb.org/cgi-bin/title.cgi?9709,Bugs
http://www.isfdb.org/cgi-bin/title.cgi?12797,Homeworld
http://www.isfdb.org/cgi-bin/title.cgi?3734,Soldier, Ask Not
http://www.isfdb.org/cgi-bin/title.cgi?3734,Soldier, Ask Not
http://www.isfdb.org/cgi-bin/title.cgi?7666,The Big Time
http://www.isfdb.org/cgi-bin/title.cgi?117,The Dark Light Years
http://www.isfdb.org/cgi-bin/title.cgi?7817,A Graveyard for Lunatics: Another Tale of Two Cities
http://www.isfdb.org/cgi-bin/title.cgi?7817,A Graveyard for Lunatics: Another Tale of Two Cities
http://www.isfdb.org/cgi-bin/title.cgi?3294,The Astronauts Must Not Land
http://www.isfdb.org/cgi-bin/title.cgi?1326,Redshift Rendezvous
http://www.isfdb.org/cgi-bin/title.cgi?1326,Redshift Rendezvous
http://www.isfdb.org/cgi-bin/title.cgi?3733,The Spirit of Dorsai
http://www.isfdb.org/cgi-bin/title.cgi?27237,Anywhen
http://www.isfdb.org/cgi-bin/title.cgi?1008,Immortality, Inc.
http://www.isfdb.org/cgi-bin/title.cgi?9703,The Maracot Deep
http://www.isfdb.org/cgi-bin/title.cgi?4607,The Frozen Year
http://www.isfdb.org/cgi-bin/title.cgi?1574,The Man in the High Castle
http://www.isfdb.org/cgi-bin/title.cgi?1574,The Man in the High Castle
http://www.isfdb.org/cgi-bin/title.cgi?4654,The Coming of the Terrans
http://www.isfdb.org/cgi-bin/title.cgi?978393,Angel at Apogee
http://www.isfdb.org/cgi-bin/title.cgi?13717,The Dream Master
http://www.isfdb.org/cgi-bin/title.cgi?2352,Black Easter
http://www.isfdb.org/cgi-bin/title.cgi?1056,Tactics of Mistake
http://www.isfdb.org/cgi-bin/title.cgi?1056,Tactics of Mistake
http://www.isfdb.org/cgi-bin/title.cgi?9368,The Simulacra
http://www.isfdb.org/cgi-bin/title.cgi?1737,Traitor to the Living
http://www.isfdb.org/cgi-bin/title.cgi?939,Up the Line
http://www.isfdb.org/cgi-bin/title.cgi?2842392,The Quincunx of Time
http://www.isfdb.org/cgi-bin/title.cgi?5146,The Wooden Spaceships
http://www.isfdb.org/cgi-bin/title.cgi?5146,The Wooden Spaceships
http://www.isfdb.org/cgi-bin/title.cgi?1575,The Game-Players of Titan
http://www.isfdb.org/cgi-bin/title.cgi?3746,Sleepwalker's World
http://www.isfdb.org/cgi-bin/title.cgi?2102,Doctor Mirabilis
http://www.isfdb.org/cgi-bin/title.cgi?2102,Doctor Mirabilis
http://www.isfdb.org/cgi-bin/title.cgi?1384,A Plague of Pythons
http://www.isfdb.org/cgi-bin/title.cgi?794,The Universe Maker
http://www.isfdb.org/cgi-bin/title.cgi?5147,The Fugitive Worlds
http://www.isfdb.org/cgi-bin/title.cgi?5147,The Fugitive Worlds
http://www.isfdb.org/cgi-bin/title.cgi?37661,Galactic Cluster
http://www.isfdb.org/cgi-bin/title.cgi?1288,Roderick at Random
http://www.isfdb.org/cgi-bin/title.cgi?1288,Roderick at Random
http://www.isfdb.org/cgi-bin/title.cgi?11917,Dare
http://www.isfdb.org/cgi-bin/title.cgi?2476862,Midsummer Century
http://www.isfdb.org/cgi-bin/title.cgi?1803,Heavy Time
http://www.isfdb.org/cgi-bin/title.cgi?1803,Heavy Time
http://www.isfdb.org/cgi-bin/title.cgi?1428,Other Days, Other Eyes
http://www.isfdb.org/cgi-bin/title.cgi?2060,Dragonsong
http://www.isfdb.org/cgi-bin/title.cgi?3515,The Singers of Time
http://www.isfdb.org/cgi-bin/title.cgi?3515,The Singers of Time
http://www.isfdb.org/cgi-bin/title.cgi?110739,Fire and the Night
http://www.isfdb.org/cgi-bin/title.cgi?1023356,Siege Perilous
http://www.isfdb.org/cgi-bin/title.cgi?40042,... And All the Stars a Stage
http://www.isfdb.org/cgi-bin/title.cgi?186583,Hothouse
http://www.isfdb.org/cgi-bin/title.cgi?186583,Hothouse
http://www.isfdb.org/cgi-bin/title.cgi?5132,Night Walk
http://www.isfdb.org/cgi-bin/title.cgi?11176,Islands in the Sky
http://www.isfdb.org/cgi-bin/title.cgi?2061,Dragonsinger
http://www.isfdb.org/cgi-bin/title.cgi?2061,Dragonsinger
http://www.isfdb.org/cgi-bin/title.cgi?917,The Voices of Heaven
http://www.isfdb.org/cgi-bin/title.cgi?917,The Voices of Heaven
http://www.isfdb.org/cgi-bin/title.cgi?3745,Naked to the Stars
http://www.isfdb.org/cgi-bin/title.cgi?17881,Out of Sync
http://www.isfdb.org/cgi-bin/title.cgi?2544,The Bug Wars
http://www.isfdb.org/cgi-bin/title.cgi?2544,The Bug Wars
http://www.isfdb.org/cgi-bin/title.cgi?2065,Dragondrums
http://www.isfdb.org/cgi-bin/title.cgi?23483,Destiny Doll
http://www.isfdb.org/cgi-bin/title.cgi?23483,Destiny Doll
http://www.isfdb.org/cgi-bin/title.cgi?115,Earthworks
http://www.isfdb.org/cgi-bin/title.cgi?12016,The Gateway Trip
http://www.isfdb.org/cgi-bin/title.cgi?12016,The Gateway Trip
http://www.isfdb.org/cgi-bin/title.cgi?1028,They Shall Have Stars
http://www.isfdb.org/cgi-bin/title.cgi?17882,The Mutants Are Coming
http://www.isfdb.org/cgi-bin/title.cgi?17882,The Mutants Are Coming
http://www.isfdb.org/cgi-bin/title.cgi?38435,Tomorrow Came
http://www.isfdb.org/cgi-bin/title.cgi?11925,Inside Outside
http://www.isfdb.org/cgi-bin/title.cgi?37719,The Horn of Time
http://www.isfdb.org/cgi-bin/title.cgi?2026,Earthman, Come Home
http://www.isfdb.org/cgi-bin/title.cgi?2026,Earthman, Come Home
http://www.isfdb.org/cgi-bin/title.cgi?37609,The Saliva Tree and Other Strange Growths
http://www.isfdb.org/cgi-bin/title.cgi?961,The Triumph of Time
http://www.isfdb.org/cgi-bin/title.cgi?1720,In the Ocean of Night
http://www.isfdb.org/cgi-bin/title.cgi?1720,In the Ocean of Night
http://www.isfdb.org/cgi-bin/title.cgi?3100,Cloud's Rider
http://www.isfdb.org/cgi-bin/title.cgi?3100,Cloud's Rider
http://www.isfdb.org/cgi-bin/title.cgi?1635,A Life for the Stars
http://www.isfdb.org/cgi-bin/title.cgi?9127,The Malacia Tapestry
http://www.isfdb.org/cgi-bin/title.cgi?9127,The Malacia Tapestry
http://www.isfdb.org/cgi-bin/title.cgi?12058,O Pioneer!
http://www.isfdb.org/cgi-bin/title.cgi?980117,Nerilka's Story
http://www.isfdb.org/cgi-bin/title.cgi?225731,Transfer to Yesterday
http://www.isfdb.org/cgi-bin/title.cgi?225731,Transfer to Yesterday
http://www.isfdb.org/cgi-bin/title.cgi?2541,Phule's Company
http://www.isfdb.org/cgi-bin/title.cgi?2541,Phule's Company
http://www.isfdb.org/cgi-bin/title.cgi?680681,An Age
http://www.isfdb.org/cgi-bin/title.cgi?2172,The Dark Beyond the Stars
http://www.isfdb.org/cgi-bin/title.cgi?2172,The Dark Beyond the Stars
http://www.isfdb.org/cgi-bin/title.cgi?2540,Phule's Paradise
http://www.isfdb.org/cgi-bin/title.cgi?2540,Phule's Paradise
http://www.isfdb.org/cgi-bin/title.cgi?8737,Collision Course
http://www.isfdb.org/cgi-bin/title.cgi?12488,The Duplicated Man
http://www.isfdb.org/cgi-bin/title.cgi?20217,Tomorrow's World
http://www.isfdb.org/cgi-bin/title.cgi?1008,Immortality, Inc.
http://www.isfdb.org/cgi-bin/title.cgi?6744,The Exile of Time
http://www.isfdb.org/cgi-bin/title.cgi?756,The Rim of Space
http://www.isfdb.org/cgi-bin/title.cgi?423,Star Ways
http://www.isfdb.org/cgi-bin/title.cgi?28290,Driving Blind
http://www.isfdb.org/cgi-bin/title.cgi?3536,City on the Moon
http://www.isfdb.org/cgi-bin/title.cgi?424,Virgin Planet
http://www.isfdb.org/cgi-bin/title.cgi?1460,Nine Princes in Amber
http://www.isfdb.org/cgi-bin/title.cgi?1886,Gate of Ivrel
http://www.isfdb.org/cgi-bin/title.cgi?1825,The Guns of Avalon
http://www.isfdb.org/cgi-bin/title.cgi?1943,Fires of Azeroth
http://www.isfdb.org/cgi-bin/title.cgi?1943,Fires of Azeroth
http://www.isfdb.org/cgi-bin/title.cgi?2062,Dragonsdawn
http://www.isfdb.org/cgi-bin/title.cgi?2062,Dragonsdawn
http://www.isfdb.org/cgi-bin/title.cgi?21844,The Seedling Stars
http://www.isfdb.org/cgi-bin/title.cgi?1314,The Renegades of Pern
http://www.isfdb.org/cgi-bin/title.cgi?1314,The Renegades of Pern
http://www.isfdb.org/cgi-bin/title.cgi?38359,Out of This World
http://www.isfdb.org/cgi-bin/title.cgi?623357,Supertoys Last All Summer Long and Other Stories of Future Time
http://www.isfdb.org/cgi-bin/title.cgi?417,Well of Shiuan
http://www.isfdb.org/cgi-bin/title.cgi?417,Well of Shiuan
http://www.isfdb.org/cgi-bin/title.cgi?11726,Dreaming in Smoke
http://www.isfdb.org/cgi-bin/title.cgi?11726,Dreaming in Smoke
http://www.isfdb.org/cgi-bin/title.cgi?2437,All the Weyrs of Pern
http://www.isfdb.org/cgi-bin/title.cgi?2437,All the Weyrs of Pern
http://www.isfdb.org/cgi-bin/title.cgi?19450,Mission Child
http://www.isfdb.org/cgi-bin/title.cgi?19450,Mission Child
http://www.isfdb.org/cgi-bin/title.cgi?959,Trumps of Doom
http://www.isfdb.org/cgi-bin/title.cgi?1613,Lord Valentine's Castle
http://www.isfdb.org/cgi-bin/title.cgi?1613,Lord Valentine's Castle
http://www.isfdb.org/cgi-bin/title.cgi?1798,Helliconia Spring
http://www.isfdb.org/cgi-bin/title.cgi?1798,Helliconia Spring
http://www.isfdb.org/cgi-bin/title.cgi?1222,Sign of the Unicorn
http://www.isfdb.org/cgi-bin/title.cgi?1797,Helliconia Summer
http://www.isfdb.org/cgi-bin/title.cgi?1797,Helliconia Summer
http://www.isfdb.org/cgi-bin/title.cgi?1796,Helliconia Winter
http://www.isfdb.org/cgi-bin/title.cgi?1796,Helliconia Winter
http://www.isfdb.org/cgi-bin/title.cgi?1520,Mindplayers
http://www.isfdb.org/cgi-bin/title.cgi?1520,Mindplayers
http://www.isfdb.org/cgi-bin/title.cgi?15313,The Big Wheel
http://www.isfdb.org/cgi-bin/title.cgi?225721,Interworld
http://www.isfdb.org/cgi-bin/title.cgi?13448,The Coming Race
http://www.isfdb.org/cgi-bin/title.cgi?1817,The Hand of Oberon
http://www.isfdb.org/cgi-bin/title.cgi?2193,The Courts of Chaos
http://www.isfdb.org/cgi-bin/title.cgi?79815,Outerworld
http://www.isfdb.org/cgi-bin/title.cgi?2492,Blood of Amber
http://www.isfdb.org/cgi-bin/title.cgi?2478,Across the Sea of Suns
http://www.isfdb.org/cgi-bin/title.cgi?2478,Across the Sea of Suns
http://www.isfdb.org/cgi-bin/title.cgi?17880,Specterworld
http://www.isfdb.org/cgi-bin/title.cgi?1376620,A Conspiração dos Imortais
http://www.isfdb.org/cgi-bin/title.cgi?17885,Crystalworld
http://www.isfdb.org/cgi-bin/title.cgi?2036,Dune
